交易日期(0), 作物代號(1), 作物名稱(2), 市場代號(3), 市場名稱(4), 上價(5), 中價(6), 下價(7), 平均價(8), 交易量(9)
107.06.08,FB1,花椰菜-青梗,420,豐原區,30,18.3,15,20,1500
107.06.08,FC1,胡瓜-黑刺,420,豐原區,10,6.7,4,6.8,1500
107.06.08,FD1,花胡瓜,420,豐原區,20,15.7,10,15.43,1400
107.06.08,FF1,絲瓜-絲瓜,420,豐原區,10.5,8.2,2.5,7.51,1980
107.06.08,FG1,苦瓜-白大米,420,豐原區,19,16.1,14.4,16.32,956
107.06.08,FG4,苦瓜-翠綠,420,豐原區,12.3,11.8,9.3,11.43,895
107.06.08,FH3,扁蒲-花蒲,420,豐原區,8,6,6,6.43,940
107.06.08,FH4,扁蒲-梨子蒲,420,豐原區,8,8,2.9,6.95,515
107.06.08,FI1,茄子-胭脂茄,420,豐原區,13,13,10,12.4,500
107.06.08,FI2,茄子-麻荸茄,420,豐原區,25,13.4,10,15.06,1107
107.06.08,FJ1,蕃茄-黑柿,420,豐原區,25,17.2,15,18.33,600
107.06.08,FJ3,蕃茄-牛蕃茄,420,豐原區,25,16.4,10,16.85,368
107.06.08,FK5,甜椒-青椒,420,豐原區,25,21.7,10,20,600
107.06.08,FM2,菜豆-青色,420,豐原區,20,13.6,10,14.17,1200
107.06.08,FN1,敏豆-白豆,420,豐原區,50,37.6,30,38.57,700
107.06.08,FS2,越瓜-加工,420,豐原區,10,10,10,10,75
107.06.08,FT1,南瓜-木瓜形,420,豐原區,20,13.3,9.6,13.88,238
107.06.08,FV1,辣椒-紅小,420,豐原區,45,42.3,19.1,38.18,683
107.06.08,FV4,辣椒-朝天椒,420,豐原區,25,23.9,20,23.32,597
107.06.08,FY3,玉米-超甜白,420,豐原區,10,9.2,8,9.09,220
107.06.08,FY4,玉米-玉米筍,420,豐原區,25,24.8,10.9,22.04,760
107.06.08,FY6,玉米-甜軟殼,420,豐原區,10.5,9.3,7,9.09,1558
107.06.08,FY7,玉米-糯米(白),420,豐原區,10,9.8,7,9.27,578
107.06.08,FZ2,落花生-熟落花生,420,豐原區,60,50.5,50,52.31,78
107.06.08,G49,奇異果-進口,420,豐原區,150,121.5,100,122.93,881
107.06.08,I1,木瓜-網室紅肉,420,豐原區,13.1,10.4,9.2,10.73,7965
107.06.08,J1,荔枝-玉荷包,420,豐原區,82.7,68.9,56.1,69.1,534
107.06.08,J2,荔枝-黑葉,420,豐原區,50,33.7,25,35.2,588
107.06.08,LA1,甘藍-初秋,420,豐原區,15,13.5,10,13.09,12870
107.06.08,LA2,甘藍-改良種,420,豐原區,12,11.2,9.2,10.97,8840
107.06.08,LB1,小白菜-土白菜,420,豐原區,11,9.9,9,9.97,1450
107.06.08,LB2,小白菜-蚵仔白,420,豐原區,12.8,10.2,8,10.26,1900
107.06.08,LC1,包心白菜-包白,420,豐原區,11.3,8.3,6.1,8.43,3590
107.06.08,LD1,青江白菜-小梗,420,豐原區,18.4,14.7,10.6,14.61,3300
107.06.08,LF2,蕹菜-小葉,420,豐原區,19.8,16.9,14,16.92,3900
107.06.08,LG2,芹菜-白梗,420,豐原區,50,39.2,27.9,39.08,2400
107.06.08,LH2,菠菜-角葉,420,豐原區,42.3,30.2,26.6,31.91,2200
107.06.08,LI3,萵苣菜-本島圓葉,420,豐原區,24,17.5,15,18.32,3400
107.06.08,LI5,萵苣菜-油麥菜,420,豐原區,22.1,13.3,7.2,13.87,1810
107.06.08,LJ4,芥菜-小芥菜,420,豐原區,20,12.3,8,13,700
107.06.08,LK2,芥藍菜,420,豐原區,18,13,10,13.38,1300
107.06.08,LN1,油菜,420,豐原區,14.8,12.4,8.9,12.15,1300
107.06.08,LO1,甘藷葉,420,豐原區,20,17.1,15,17.24,362
107.06.08,LP2,九層塔,420,豐原區,30,25.8,25,26.47,119
107.06.08,LT3,海菜-水蓮,420,豐原區,55,55,55,55,200
107.06.08,N3,李-紅肉李,420,豐原區,75,21.3,15,30.79,380
107.06.08,O2,梨-秋水梨,420,豐原區,75,65,30,60,300
107.06.08,P1,番石榴-珍珠芭,420,豐原區,30,26.1,11.1,23.92,2308
107.06.08,Q1,蓮霧-紅蓮霧,420,豐原區,25,25,25,25,216
107.06.08,R1,芒果-愛文,420,豐原區,60.4,49.5,27.4,47.27,4919
107.06.08,R3,芒果-本島,420,豐原區,30,30,30,30,50
107.06.08,R6,芒果-金煌,420,豐原區,25,23,12,21.18,595
107.06.08,R8,芒果-芒果青,420,豐原區,30,19.4,10,19.66,580
107.06.08,S1,葡萄-巨峰,420,豐原區,75,59.1,36,57.69,1430
107.06.08,S9,葡萄-進口,420,豐原區,100,100,100,100,3
107.06.08,SA3,蘿蔔-矸仔,420,豐原區,10,10,5,8.98,1960
107.06.08,SA9,蘿蔔-進口,420,豐原區,16,16,16,16,2000
107.06.08,SB1,胡蘿蔔-未洗,420,豐原區,15,15,15,15,200
107.06.08,SB2,胡蘿蔔-清洗,420,豐原區,15,13.6,10.2,13.18,2140
107.06.08,SC1,馬鈴薯-本產,420,豐原區,29,23.2,16,22.89,448
107.06.08,SD1,洋蔥-本產,420,豐原區,11,10.7,10,10.62,3632
107.06.08,SD9,洋蔥-進口,420,豐原區,15,15,15,15,360
107.06.08,SE6,青蔥-粉蔥,420,豐原區,40.7,37.2,30.2,36.46,3612
107.06.08,SF1,韭菜-白頭,420,豐原區,19.3,16.2,15,16.57,2220
107.06.08,SG2,大蒜-軟梗,420,豐原區,49.2,38.6,35,40,610
107.06.08,SG5,大蒜-蒜頭,420,豐原區,60,50.6,35,49.34,736
107.06.08,SH1,竹筍-麻竹筍,420,豐原區,35,35,26.7,33.33,1200
107.06.08,SH5,竹筍-烏殼綠,420,豐原區,32,32,27.2,31.03,1450
107.06.08,SJ2,芋-檳榔心芋,420,豐原區,60,52.7,38.3,51.28,2580
107.06.08,SL1,豆薯,420,豐原區,16,16,16,16,30
107.06.08,SN2,蓮藕-蓮子,420,豐原區,300,300,300,300,12
107.06.08,SO1,甘薯-改良種,420,豐原區,15,15,11.5,14.31,7922
107.06.08,SO3,甘藷-臺農66號,420,豐原區,15,15,10.8,14.17,7200
107.06.08,SP1,薑-老薑,420,豐原區,60,43.6,35,45.13,2732
107.06.08,SP2,薑-嫩薑,420,豐原區,75,63.4,42.9,61.65,1212
107.06.08,SQ1,茭白筍-帶殼,420,豐原區,60,60,60,60,1000
107.06.08,SU9,薯蕷-進口,420,豐原區,135,135,135,135,200
107.06.08,SV1,蘆筍-白蘆筍,420,豐原區,100,100,100,100,10
107.06.08,SV9,蘆筍-進口,420,豐原區,140,140,140,140,200
107.06.08,SW1,球莖甘藍,420,豐原區,10,7.9,5.2,7.76,760
107.06.08,SX1,芽菜類-綠豆芽,420,豐原區,12,12,12,12,495
107.06.08,T5,西瓜-黃肉,420,豐原區,12,11,6,10.2,7650
107.06.08,V1,甜瓜-美濃,420,豐原區,40.8,27.7,10,26.76,1110
107.06.08,W1,洋香瓜-網狀紅肉,420,豐原區,25,12.5,6,13.73,590
107.06.08,X69,蘋果-富士(進口),420,豐原區,150,106.3,100,113.79,203
107.06.08,Y19,水蜜桃-進口,420,豐原區,150,127.2,100,126.32,209
107.06.08,Y3,桃子-甜桃,420,豐原區,50,50,50,50,12
107.06.08,Y9,桃子-進口,420,豐原區,150,116.7,100,120,40
107.06.08,F1,雜柑-檸檬,423,東勢鎮,25,25,20.8,23.33,21
107.06.08,N2,李-桃接李,423,東勢鎮,66.6,44.4,37.7,50.63,293.4
107.06.08,N3,李-紅肉李,423,東勢鎮,79.6,42.5,16.8,46.79,6688.2
107.06.08,O0,梨-其他,423,東勢鎮,108.3,60.9,41.6,64.81,512.4
107.06.08,O2,梨-秋水梨,423,東勢鎮,86,67.8,30.7,68.12,42877.8
107.06.08,O5,梨-豐水梨,423,東勢鎮,114.9,67.2,35.7,68.03,31656.6
107.06.08,Y0,桃子-其他,423,東勢鎮,137.5,93,50.8,89.95,890.4
107.06.08,Y1,桃子-水蜜桃,423,東勢鎮,166.6,81.4,66.6,86.47,148.2
107.06.08,Y2,桃子-鶯歌桃,423,東勢鎮,71.5,54.7,35.4,57.06,2647.2
107.06.08,Y3,桃子-甜桃,423,東勢鎮,115.4,67.9,42,63.56,1006.2
107.06.08,Y5,桃子-福壽桃,423,東勢鎮,45,35.7,25.1,35.47,1318.8
107.06.08,FB1,花椰菜-青梗,512,永靖鄉,38,25.5,20,25.6,6428
107.06.08,FC2,胡瓜-改良種,512,永靖鄉,10,7.5,6,7.6,3158
107.06.08,FE1,冬瓜-白皮,512,永靖鄉,9,9,9,9,5441
107.06.08,FF1,絲瓜-絲瓜,512,永靖鄉,12,9,5,9,6326
107.06.08,FG2,苦瓜-青大米,512,永靖鄉,20,14.5,8,14.6,1585
107.06.08,FH1,扁蒲-長形,512,永靖鄉,7,7,7,7,495
107.06.08,FI2,茄子-麻荸茄,512,永靖鄉,31,20,14,20,5767
107.06.08,FM2,菜豆-青色,512,永靖鄉,35,23,15,23,3635
107.06.08,LA1,甘藍-初秋,512,永靖鄉,13,9.5,6,9.5,24491
107.06.08,LC1,包心白菜-包白,512,永靖鄉,10,7,5,7,29462
107.06.08,FB1,花椰菜-青梗,514,溪湖鎮,43,31.3,21,31.5,7691
107.06.08,FC1,胡瓜-黑刺,514,溪湖鎮,19.6,13.4,8,13.6,4180
107.06.08,FD1,花胡瓜,514,溪湖鎮,30.9,24.7,20,25,2989
107.06.08,FE1,冬瓜-白皮,514,溪湖鎮,10,4,3,4,8650
107.06.08,FF1,絲瓜-絲瓜,514,溪湖鎮,14.2,10.3,6,10.2,11325
107.06.08,FG1,苦瓜-白大米,514,溪湖鎮,20.9,15,9.5,15,12832
107.06.08,FG3,苦瓜-山苦瓜,514,溪湖鎮,16,15.5,14.8,15.6,350
107.06.08,FH3,扁蒲-花蒲,514,溪湖鎮,6.2,4.3,3.2,4.4,15662
107.06.08,FI2,茄子-麻荸茄,514,溪湖鎮,35,25.3,13.4,24.8,2389
107.06.08,FK5,甜椒-青椒,514,溪湖鎮,43.2,35.6,26.7,35.3,200
107.06.08,FM1,菜豆-白色,514,溪湖鎮,50,43,33,42.8,431
107.06.08,FM2,菜豆-青色,514,溪湖鎮,39.6,31.4,24.7,31.7,767
107.06.08,FS1,越瓜,514,溪湖鎮,16,14.8,10.8,14.3,716
107.06.08,FT1,南瓜-木瓜形,514,溪湖鎮,15,11.8,8.3,11.7,1290
107.06.08,LA1,甘藍-初秋,514,溪湖鎮,14.7,9.2,6,9.7,57380
107.06.08,LB1,小白菜-土白菜,514,溪湖鎮,25,18,10,17.1,80
107.06.08,LC1,包心白菜-包白,514,溪湖鎮,10.7,6.8,4,7.1,27702
107.06.08,LD1,青江白菜-小梗,514,溪湖鎮,22,17,10,15.7,70
107.06.08,LF2,蕹菜-小葉,514,溪湖鎮,23,18,10,16.7,70
107.06.08,LI3,萵苣菜-本島圓葉,514,溪湖鎮,30,20,13,19.6,80
107.06.08,LJ4,芥菜-小芥菜,514,溪湖鎮,25,18,10,17,90
107.06.08,LK2,芥藍菜,514,溪湖鎮,25,19,12,18.6,70
107.06.08,LM2,莧菜-白莧菜,514,溪湖鎮,42,30,16,28.7,50
107.06.08,LN1,油菜,514,溪湖鎮,20,17,10,15.4,80
107.06.08,SA32,蘿蔔-矸仔,514,溪湖鎮,10.7,7.7,5.2,7.8,3800
107.06.08,SB1,胡蘿蔔-未洗,514,溪湖鎮,19,10.6,8.5,11.8,687
107.06.08,SD1,洋蔥-本產,514,溪湖鎮,12,10,6.5,9.7,800
107.06.08,SE6,青蔥-粉蔥,514,溪湖鎮,41.1,37.8,29.5,36.8,1561
107.06.08,SF3,韭菜-韭菜花,514,溪湖鎮,71.8,66.7,52.5,65,737
107.06.08,SO0,甘薯-其他,514,溪湖鎮,20,15.2,9.2,14.9,710
107.06.08,SX1,芽菜類-綠豆芽,514,溪湖鎮,12,12,12,12,322
107.06.08,FD1,花胡瓜,540,南投市,30,22,5,21.78,276
107.06.08,FE1,冬瓜-白皮,540,南投市,7,7,7,7,176
107.06.08,FF1,絲瓜-絲瓜,540,南投市,16,10,2.5,9.5,590
107.06.08,FG1,苦瓜-白大米,540,南投市,22,10,2,9.16,732
107.06.08,FH2,扁蒲-圓形,540,南投市,5,4,1,3.8,319
107.06.08,FI2,茄子-麻荸茄,540,南投市,20,15,5,14.39,239
107.06.08,FJ3,蕃茄-牛蕃茄,540,南投市,20,16,12,15.69,308
107.06.08,LA1,甘藍-初秋,540,南投市,15,10,4,9.29,1924
107.06.08,LB1,小白菜-土白菜,540,南投市,23,20,18,19.9,90
107.06.08,OX1,其他蔬菜,540,南投市,42,17,2,15.3,3160
107.06.08,SA3,蘿蔔-矸仔,540,南投市,10,9,3,8.4,487
107.06.08,SE1,青蔥-日蔥,540,南投市,30,20,10,19.6,95
107.06.08,SH2,竹筍-綠竹筍,540,南投市,80,69,40,68.6,31
107.06.08,SQ3,茭白筍-去殼,540,南投市,235,182,70,181.4,36
107.06.08,11,椰子,800,高雄市,10,8.7,8,8.8,2000
107.06.08,469,藍莓-進口藍莓,800,高雄市,450,447.9,425,443.8,16
107.06.08,51,百香果-改良種,800,高雄市,58.3,35.9,29,39,291
107.06.08,72,小番茄-聖女,800,高雄市,30,22.5,5.7,20.7,852
107.06.08,74,小番茄-玉女,800,高雄市,100,69.2,23.3,66.2,224
107.06.08,811,火龍果-白肉,800,高雄市,53.3,49.7,41.7,48.8,42
107.06.08,812,火龍果-紅肉,800,高雄市,47,30.6,21.1,32,3537
107.06.08,839,櫻桃-進口,800,高雄市,514.7,480.7,388.9,469.1,102
107.06.08,859,榴槤-進口,800,高雄市,141.7,120.9,100,120.8,240
107.06.08,91,其他,800,高雄市,15.3,13.1,12,13.3,1822
107.06.08,A1,香蕉,800,高雄市,23,15.8,9.9,16,4728
107.06.08,A2,香蕉-芭蕉,800,高雄市,30,22.3,20,23.4,1245
107.06.08,B2,鳳梨-金鑽鳳梨,800,高雄市,16.5,11.3,10,12.1,9981
107.06.08,E9,甜橙-進口,800,高雄市,56,48.9,41.3,48.8,1590
107.06.08,F1,雜柑-檸檬,800,高雄市,35,32.5,30,32.5,1700
107.06.08,F4,雜柑-桔子,800,高雄市,50,45,40,45,800
107.06.08,FA1,黃秋葵,800,高雄市,57.3,47.4,20.1,43.9,1569
107.06.08,FB11,花椰菜-青梗,800,高雄市,76.5,65.9,36.7,62.2,1585
107.06.08,FC1,胡瓜-黑刺,800,高雄市,18.9,15.6,10.2,15.2,9170
107.06.08,FD1,花胡瓜,800,高雄市,37,26.8,9.1,25.3,7980
107.06.08,FE1,冬瓜-白皮,800,高雄市,20,13.5,4.3,13,6482
107.06.08,FF1,絲瓜-絲瓜,800,高雄市,21.6,13.8,5.4,13.7,9497
107.06.08,FF2,絲瓜-角瓜,800,高雄市,32,29.8,6,25.5,400
107.06.08,FF4,絲瓜-長絲瓜,800,高雄市,17,15.2,12,14.9,69
107.06.08,FG1,苦瓜-白大米,800,高雄市,37.6,16.4,5.1,18.4,5332
107.06.08,FG2,苦瓜-青大米,800,高雄市,35,33.3,11.3,29.2,640
107.06.08,FG3,苦瓜-山苦瓜,800,高雄市,40,33.8,32,34.7,45
107.06.08,FG4,苦瓜-翠綠,800,高雄市,38.7,25,4.2,23.6,923
107.06.08,FH3,扁蒲-花蒲,800,高雄市,13,12.4,8.1,11.7,1510
107.06.08,FH4,扁蒲-梨子蒲,800,高雄市,13,12,6.6,11.1,1200
107.06.08,FI1,茄子-胭脂茄,800,高雄市,25,22.6,15,21.6,800
107.06.08,FI2,茄子-麻荸茄,800,高雄市,41.3,26.8,12.2,26.8,1918
107.06.08,FJ1,蕃茄-黑柿,800,高雄市,50,38.4,21,37.2,1627
107.06.08,FJ3,蕃茄-牛蕃茄,800,高雄市,37.9,23.5,11.8,24.1,9050
107.06.08,FK4,甜椒-彩色種,800,高雄市,83,62.7,9.5,56.1,2316
107.06.08,FK5,甜椒-青椒,800,高雄市,44.5,31.9,11.7,30.4,3730
107.06.08,FL5,豌豆-豌豆苗,800,高雄市,130,128.3,128,128.6,70
107.06.08,FL9,豌豆-進口,800,高雄市,104.8,88.4,35.9,81.2,758
107.06.08,FM2,菜豆-青色,800,高雄市,50,40,31.2,40.3,796
107.06.08,FN1,敏豆-白豆,800,高雄市,95,86.1,44.7,79.6,1530
107.06.08,FN5,敏豆-醜豆,800,高雄市,79.4,51.5,23.8,51.5,854
107.06.08,FQ1,毛豆-豆莢,800,高雄市,55,55,55,55,170
107.06.08,FQ2,毛豆-豆仁,800,高雄市,155,150.6,145.5,150.4,114
107.06.08,FR9,青花苔-進口,800,高雄市,85.8,71.8,45.5,69.3,2062
107.06.08,FT1,南瓜-木瓜形,800,高雄市,16.7,13.8,10.8,13.8,6639
107.06.08,FT2,南瓜-圓形,800,高雄市,14.4,12.4,11.6,12.6,500
107.06.08,FT3,南瓜-黃如意,800,高雄市,43,30.8,18.8,30.8,207
107.06.08,FT5,南瓜-青如意,800,高雄市,50,27.5,15.5,29.6,736
107.06.08,FT6,南瓜-東昇,800,高雄市,20,20,20,20,90
107.06.08,FT7,南瓜-栗子,800,高雄市,38,36.5,35,36.5,400
107.06.08,FU1,隼人瓜,800,高雄市,18.4,16.1,15,16.3,522
107.06.08,FU2,隼人瓜苗-瓜苗,800,高雄市,37.9,31.3,24.4,31.2,525
107.06.08,FV1,辣椒-紅小,800,高雄市,81,76,44.4,70.7,268
107.06.08,FV4,辣椒-朝天椒,800,高雄市,40.2,37.6,27.7,36.1,830
107.06.08,FV6,辣椒-糯米椒,800,高雄市,86,50.7,32.7,54.2,175
107.06.08,FW1,金針花,800,高雄市,130,129.4,125,128.7,150
107.06.08,FW9,金針花-進口,800,高雄市,210,207.5,205,207.5,40
107.06.08,FY0,玉米-其他,800,高雄市,2,2,2,2,120
107.06.08,FY2,玉米-甜硬殼,800,高雄市,23.6,19,12.7,18.6,4275
107.06.08,FY3,玉米-超甜白,800,高雄市,20,7.3,2,8.8,420
107.06.08,FY4,玉米-玉米筍,800,高雄市,94.9,12.1,4.6,27.2,1390
107.06.08,FY5,玉米-糯米(黑),800,高雄市,40,30.7,12,28.8,250
107.06.08,FY7,玉米-糯米(白),800,高雄市,25,21.4,18.7,21.6,570
107.06.08,FY9,玉米-進口,800,高雄市,123,110.6,100,110.9,160
107.06.08,FZ1,落花生-生落花生,800,高雄市,74.1,51.2,42,53.9,229
107.06.08,FZ2,落花生-熟落花生,800,高雄市,115,113.9,110,113.3,150
107.06.08,G49,奇異果-進口,800,高雄市,171.3,120.7,62.5,119.2,1492
107.06.08,G5,香瓜梨,800,高雄市,100,100,100,100,20
107.06.08,H4,葡萄柚-紅肉,800,高雄市,15,13.1,12,13.3,720
107.06.08,H49,葡萄柚-進口紅肉,800,高雄市,37.5,36.1,35,36.2,260
107.06.08,I1,木瓜-網室紅肉,800,高雄市,24.8,14.5,10.6,15.8,3841
107.06.08,I4,木瓜-青木瓜,800,高雄市,20,20,20,20,360
107.06.08,J0,荔枝-其他,800,高雄市,25,21.9,20,22.1,42
107.06.08,J1,荔枝-玉荷包,800,高雄市,65,56.8,50,57.1,153
107.06.08,J2,荔枝-黑葉,800,高雄市,35,29.3,25,29.6,2121
107.06.08,J4,荔枝-竹葉黑,800,高雄市,30,30,30,30,471
107.06.08,LA1,甘藍-初秋,800,高雄市,18.1,15.2,9.5,14.6,44187
107.06.08,LA4,甘藍-紫色,800,高雄市,30,14,6,15.6,375
107.06.08,LA5,甘藍-甘藍心,800,高雄市,85,85,85,85,60
107.06.08,LA6,甘藍-甘藍芽,800,高雄市,70.2,59.6,43.8,58.6,854
107.06.08,LA9,甘藍-進口,800,高雄市,10.7,7,5.6,7.4,1110
107.06.08,LB0,小白菜-其他,800,高雄市,18,13.6,3,12.4,380
107.06.08,LB11,小白菜-土白菜,800,高雄市,40,33.3,19.8,32,3944
107.06.08,LB21,小白菜-蚵仔白,800,高雄市,27.5,16.5,6.8,16.7,3240
107.06.08,LC1,包心白菜-包白,800,高雄市,19.5,16.5,5.7,14.9,14787
107.06.08,LC6,包心白菜-冬白芽,800,高雄市,26,20.6,19,21.3,75
107.06.08,LC9,包心白-進口,800,高雄市,26.7,21.4,16.9,21.6,5218
107.06.08,LD1,青江白菜-小梗,800,高雄市,33.6,23.6,7,22.3,5220
107.06.08,LE1,皇宮菜-小葉,800,高雄市,40.2,23,8,23.5,672
107.06.08,LF2,蕹菜-小葉,800,高雄市,25,18,13.8,18.6,3830
107.06.08,LG2,芹菜-白梗,800,高雄市,88,66.8,42,66.1,2285
107.06.08,LG3,芹菜-西洋芹菜,800,高雄市,24,20.6,4.6,18.1,350
107.06.08,LG4,芹菜-山芹菜,800,高雄市,25,23.9,22,23.7,21
107.06.08,LG9,芹菜-進口,800,高雄市,36,36,17.6,32.3,228
107.06.08,LH1,菠菜-圓葉,800,高雄市,75,64.6,2,54.1,140
107.06.08,LH2,菠菜-角葉,800,高雄市,88,73.2,63.3,74.2,1335
107.06.08,LI1,萵苣菜-廣東萵,800,高雄市,35.7,32.2,26.2,31.7,550
107.06.08,LI2,萵苣菜-結球萵,800,高雄市,25,25,23,24.6,880
107.06.08,LI3,萵苣菜-本島圓葉,800,高雄市,42,38.1,16.3,34.5,1395
107.06.08,LI5,萵苣菜-油麥菜,800,高雄市,37.5,27.6,13.2,26.7,3775
107.06.08,LI6,萵苣菜-蘿美,800,高雄市,70.7,59.9,21.3,54.3,745
107.06.08,LI7,萵苣菜-紅捲綠捲,800,高雄市,53,44.9,10,39.6,160
107.06.08,LI9,萵苣菜-進口,800,高雄市,43.1,37.6,2,31.6,490
107.06.08,LJ3,芥菜-大芥菜,800,高雄市,37,33.8,26,32.9,450
107.06.08,LJ4,芥菜-小芥菜,800,高雄市,33,27.8,23,27.9,1240
107.06.08,LK2,芥藍菜,800,高雄市,38.8,17.3,5.4,19.2,1330
107.06.08,LM1,莧菜-紅莧菜,800,高雄市,33.1,30,25.6,29.8,400
107.06.08,LM2,莧菜-白莧菜,800,高雄市,35,29,8.9,26.2,1210
107.06.08,LN1,油菜,800,高雄市,34,25.5,10.8,24.2,3211
107.06.08,LO1,甘藷葉,800,高雄市,29.4,23.8,19.4,24,4056
107.06.08,LP1,芫荽,800,高雄市,189.5,157.5,138,160,110
107.06.08,LP2,九層塔,800,高雄市,63,55.6,38.1,53.6,352
107.06.08,LQ1,紅鳳菜-紅鳳菜,800,高雄市,34,27,16.3,26.3,434
107.06.08,LS1,茴香,800,高雄市,50,50,50,50,40
107.06.08,LT2,海菜-海帶,800,高雄市,50,50,50,50,200
107.06.08,LT3,海菜-水蓮,800,高雄市,88,86.5,85,86.5,135
107.06.08,LV1,巴西利,800,高雄市,62,57.3,26,52,194
107.06.08,LX1,蕨菜-過貓,800,高雄市,42,33,28,33.8,460
107.06.08,LX2,蕨菜-山蘇,800,高雄市,190,180.7,175,181.4,70
107.06.08,LZ2,藤川七-川七葉,800,高雄市,60,60,52.6,58.5,54
107.06.08,MA1,洋菇,800,高雄市,158,151.9,150,152.7,190
107.06.08,MB1,草菇,800,高雄市,100,100,100,100,70
107.06.08,MC1,濕木耳,800,高雄市,90,87.4,42.7,79,482
107.06.08,MC2,濕木耳(盒)-盒裝,800,高雄市,5,5,5,5,140
107.06.08,MD1,溼香菇,800,高雄市,140,130.6,125,131.4,180
107.06.08,ME1,金絲菇,800,高雄市,40,40,40,40,590
107.06.08,MF1,蠔菇-鮑魚菇,800,高雄市,65,65,65,65,180
107.06.08,MI1,秀珍菇,800,高雄市,90,88.5,85.7,88.2,170
107.06.08,MJ1,杏鮑菇,800,高雄市,100,89.7,46.5,83.1,426
107.06.08,MK1,鴻禧菇,800,高雄市,125,125,125,125,80
107.06.08,ML1,珊瑚菇,800,高雄市,75,75,47.7,69.5,112
107.06.08,ML2,珊瑚菇-盒裝,800,高雄市,5,5,5,5,60
107.06.08,MN1,柳松菇,800,高雄市,130,130,130,130,30
107.06.08,MX1,其他菇類-其他菇類,800,高雄市,90,62,48,64.8,100
107.06.08,N3,李-紅肉李,800,高雄市,65.2,39.7,26.3,42.1,2418
107.06.08,O2,梨-秋水梨,800,高雄市,80,59.2,55,62.5,1600
107.06.08,O5,梨-豐水梨,800,高雄市,89.1,67.2,50.9,68.3,5291
107.06.08,OA1,鹹菜-清心,800,高雄市,45,40.8,39,41.3,780
107.06.08,OA2,鹹菜-帶葉,800,高雄市,39,35.3,34.4,35.8,1060
107.06.08,OB1,雪裡紅,800,高雄市,32.4,21.3,20,23.3,940
107.06.08,OC1,其他蔬菜,800,高雄市,40,40,40,40,320
107.06.08,OD1,蘿蔔乾,800,高雄市,50,50,50,50,300
107.06.08,OE2,醃瓜-漬,800,高雄市,50,50,50,50,270
107.06.08,OH1,桶筍-麻竹筍,800,高雄市,75,75,75,75,270
107.06.08,OH2,桶筍-綠竹筍,800,高雄市,90,90,90,90,100
107.06.08,OH3,桶筍-桂竹筍,800,高雄市,80,76,75,76.6,220
107.06.08,OH4,桶筍-箭竹筍,800,高雄市,150,150,150,150,40
107.06.08,OI1,筍乾,800,高雄市,100,100,100,100,100
107.06.08,OI2,筍絲,800,高雄市,50,50,50,50,290
107.06.08,OI3,筍片,800,高雄市,80,80,80,80,100
107.06.08,OW,梨-雪梨,800,高雄市,80,69.9,56,69.1,315
107.06.08,OX1,其他蔬菜,800,高雄市,18.1,13.2,12,13.9,24813
107.06.08,P1,番石榴-珍珠芭,800,高雄市,28,20.2,16,20.9,408
107.06.08,Q2,蓮霧-子彈型,800,高雄市,20,20,20,20,234
107.06.08,R1,芒果-愛文,800,高雄市,63.6,35.5,26.4,39.3,7321
107.06.08,R2,芒果-紅龍玉文,800,高雄市,36.3,31.2,30,32,285
107.06.08,R3,芒果-本島,800,高雄市,45.8,21.6,19.4,26,888
107.06.08,R6,芒果-金煌,800,高雄市,30.1,20.3,16.7,21.5,4327
107.06.08,S1,葡萄-巨峰,800,高雄市,61.6,50,50,52.3,1730
107.06.08,S9,葡萄-進口,800,高雄市,100.3,73.7,66.7,77.6,297
107.06.08,SA31,蘿蔔-矸仔,800,高雄市,34.6,18.2,6,19,7428
107.06.08,SA7,蘿蔔-甜菜根,800,高雄市,20,20,20,20,200
107.06.08,SA9,蘿蔔-進口,800,高雄市,22.5,13.4,11.7,14.9,1740
107.06.08,SB2,胡蘿蔔-清洗,800,高雄市,17.1,14.1,11.4,14.1,14100
107.06.08,SC1,馬鈴薯-本產,800,高雄市,29.4,23.2,18.4,23.5,4000
107.06.08,SD1,洋蔥-本產,800,高雄市,15,13,9,12.6,8828
107.06.08,SD9,洋蔥-進口,800,高雄市,24,21.3,10.3,19.7,3535
107.06.08,SE2,青蔥-北蔥,800,高雄市,50,40.9,40,42.6,2500
107.06.08,SE5,青蔥-紅蔥頭,800,高雄市,45,42.5,40,42.5,360
107.06.08,SE6,青蔥-粉蔥,800,高雄市,38.3,30.7,26.8,31.4,756
107.06.08,SF1,韭菜-白頭,800,高雄市,30.9,30,26.7,29.5,1282
107.06.08,SF2,韭菜-韭菜黃,800,高雄市,123,119.7,115,119.4,210
107.06.08,SF3,韭菜-韭菜花,800,高雄市,87.9,78.2,62.3,77,555
107.06.08,SG2,大蒜-軟梗,800,高雄市,132.2,94.7,54.7,94.2,780
107.06.08,SG5,大蒜-蒜頭,800,高雄市,75,69.3,65,69.6,500
107.06.08,SG6,大蒜-蒜仁,800,高雄市,75,73.8,73,73.9,180
107.06.08,SG7,大蒜-蒜瓣,800,高雄市,110,94.1,31.8,84.8,120
107.06.08,SH1,竹筍-麻竹筍,800,高雄市,65.6,55.4,40,54.4,1760
107.06.08,SH2,竹筍-綠竹筍,800,高雄市,100,86.2,80,87.7,130
